id,topic,style,type,ko,en,model,prompt_version,created_at,split
679,일상생활,뉴스 기사체,조건문,영화를 보면 새로운 시각을 얻을 수 있어.,Watching movies can give you a new perspective.,gpt-4o-mini,v2_structured,20251205_160208,train
7776,직장 관계,뉴스 기사체,단문,회의에서 의견을 적극적으로 나누는 것이 필요합니다.,It is essential to actively share opinions during meetings.,gpt-4o-mini,v2_structured,20251205_160208,train
5251,기후/날씨,대화체,비교문,더운 날씨는 나를 피곤하게 만들어.,Hot weather makes me feel more tired.,gpt-4o-mini,v2_structured,20251205_160208,train
6754,문화/예술,SNS 스타일,단문,이 전시회 정말 멋져!,This exhibition is really amazing!,gpt-4o-mini,v2_structured,20251205_160208,train
103,여행,문어체(보고서 스타일),원인·결과문,여행 준비를 철저히 하면 안전한 여행이 보장된다.,Thorough preparation for your trip ensures a safe journey.,gpt-4o-mini,v2_structured,20251205_160208,train
958,건강,대화체,복문,잠을 잘 자야 몸이 회복돼.,Getting a good night's sleep is crucial for recovery.,gpt-4o-mini,v2_structured,20251205_160208,train
3791,시간관리,고객센터 안내 스타일,명령/요청문,일정을 작성하는 것이 좋습니다.,It is advisable to create a schedule.,gpt-4o-mini,v2_structured,20251205_160208,train
4475,경제/금융,뉴스 기사체,비교문,물가 상승률은 5%를 초과했다.,The inflation rate has surpassed 5% this year.,gpt-4o-mini,v2_structured,20251205_160208,train
7059,문화/예술,고객센터 안내 스타일,단문,공연 티켓은 온라인에서 구매할 수 있습니다.,You can purchase concert tickets online.,gpt-4o-mini,v2_structured,20251205_160208,train
5682,기후/날씨,고객센터 안내 스타일,원인·결과문,강수량이 부족하면 농작물에 피해가 갈 수 있습니다.,A lack of rainfall can harm crops.,gpt-4o-mini,v2_structured,20251205_160208,train
6815,문화/예술,뉴스 기사체,단문,서울의 현대 미술관은 다양한 전시를 개최한다.,The contemporary art museum in Seoul hosts a variety of exhibitions.,gpt-4o-mini,v2_structured,20251205_160208,train
2273,기술,조언/상담 스타일,복문,하드웨어 업그레이드는 성능 향상에 도움을 줄 수 있어.,Upgrading hardware can help improve performance.,gpt-4o-mini,v2_structured,20251205_160208,train
3022,교육,SNS 스타일,명령/요청문,숙제를 제때 제출해.,Make sure to submit your homework on time.,gpt-4o-mini,v2_structured,20251205_160208,train
7427,쇼핑,감정 표현 스타일,복문,내가 찾던 제품을 드디어 발견했어!,I finally found the product I was looking for!,gpt-4o-mini,v2_structured,20251205_160208,train
8214,IT/AI,SNS 스타일,조건문,사물인터넷이 발전하면 우리의 생활이 더 편리해져.,"If the Internet of Things advances, our lives will become more convenient.",gpt-4o-mini,v2_structured,20251205_160208,train
3334,시간관리,대화체,단문,일정을 미리 정해놓는 게 좋다.,It's better to set your schedule in advance.,gpt-4o-mini,v2_structured,20251205_160208,train
3616,시간관리,기술 설명체,명령/요청문,매일 목표를 설정하라.,Set goals every day.,gpt-4o-mini,v2_structured,20251205_160208,train
7540,쇼핑,고객센터 안내 스타일,단문,회원 가입은 무료인가요?,Is signing up for membership free?,gpt-4o-mini,v2_structured,20251205_160208,train
4451,경제/금융,뉴스 기사체,단문,기술 혁신이 금융업에 큰 변화를 가져오고 있다.,Technological innovation is bringing significant changes to the finance industry.,gpt-4o-mini,v2_structured,20251205_160208,train
8600,자기계발,대화체,명령/요청문,목표를 설정하고 계획을 세워.,Set your goals and make a plan.,gpt-4o-mini,v2_structured,20251205_160208,train
6746,문화/예술,문어체(보고서 스타일),명령/요청문,한국의 전통 의상은 그 아름다움이 뛰어납니다.,The traditional clothing of Korea is remarkable in its beauty.,gpt-4o-mini,v2_structured,20251205_160208,train
9390,사회/뉴스,조언/상담 스타일,복문,국제 뉴스도 간과하지 말고 챙겨보는 게 좋아.,Don't overlook international news; it's good to keep an eye on it.,gpt-4o-mini,v2_structured,20251205_160208,train
4620,경제/금융,감정 표현 스타일,명령/요청문,부동산 투자에 대한 생각은 어때?,What do you think about investing in real estate?,gpt-4o-mini,v2_structured,20251205_160208,train
9133,사회/뉴스,문어체(보고서 스타일),명령/요청문,지역 사회의 참여를 유도해야 한다.,It is necessary to encourage community participation.,gpt-4o-mini,v2_structured,20251205_160208,train
529,일상생활,대화체,명령/요청문,주말에 영화 보러 가자.,Let's go watch a movie this weekend.,gpt-4o-mini,v2_structured,20251205_160208,train
1234,건강,기술 설명체,명령/요청문,매일 물을 충분히 마셔라.,Make sure to drink enough water every day.,gpt-4o-mini,v2_structured,20251205_160208,train
3644,시간관리,감정 표현 스타일,조건문,계획을 세우지 않으면 하루가 허비될지도 몰라.,"If you don't make a plan, you might waste your entire day.",gpt-4o-mini,v2_structured,20251205_160208,train
3127,교육,기술 설명체,비교문,모바일 학습은 이동 중에도 교육을 받을 수 있게 한다.,Mobile learning allows for education on the go.,gpt-4o-mini,v2_structured,20251205_160208,train
2146,기술,기술 설명체,단문,데이터베이스 관리 시스템은 정보를 조직합니다.,Database management systems organize information.,gpt-4o-mini,v2_structured,20251205_160208,train
5716,교통,대화체,조건문,버스를 타고 싶으면 정류장에서 기다려야 해.,"If you want to take the bus, you need to wait at the bus stop.",gpt-4o-mini,v2_structured,20251205_160208,train
4061,감정표현,기술 설명체,비교문,불안은 끝없는 터널과 같다.,Anxiety feels like an endless tunnel.,gpt-4o-mini,v2_structured,20251205_160208,train
9305,사회/뉴스,기술 설명체,명령/요청문,이번 사건은 사회에 큰 충격을 주었다.,This incident has sent shockwaves through society.,gpt-4o-mini,v2_structured,20251205_160208,train
6604,고객센터,고객센터 안내 스타일,조건문,서비스 이용 중 문제가 발생하면 즉시 연락주세요.,"If you encounter any issues while using the service, please contact us immediately.",gpt-4o-mini,v2_structured,20251205_160208,train
6226,고객센터,대화체,명령/요청문,추가 정보가 필요합니다.,I need some additional information.,gpt-4o-mini,v2_structured,20251205_160208,train
1993,기술,문어체(보고서 스타일),비교문,빅데이터 분석은 기업의 의사 결정에 중요한 역할을 합니다.,Big data analytics plays a crucial role in corporate decision-making.,gpt-4o-mini,v2_structured,20251205_160208,train
4731,경제/금융,고객센터 안내 스타일,원인·결과문,경제 성장이 이루어지면 일자리 창출이 증가합니다.,Economic growth typically results in an increase in job creation.,gpt-4o-mini,v2_structured,20251205_160208,train
7852,직장 관계,기술 설명체,조건문,"업무에 대해 명확히 소통하지 않으면, 오해가 생길 수 있다.","If you do not communicate clearly about the tasks, misunderstandings may arise.",gpt-4o-mini,v2_structured,20251205_160208,train
7231,쇼핑,문어체(보고서 스타일),명령/요청문,배송비는 얼마인지 알려주세요.,Please let me know how much the shipping fee is.,gpt-4o-mini,v2_structured,20251205_160208,train
6058,교통,조언/상담 스타일,단문,길을 건널 땐 항상 신호를 지켜야 해.,Always follow the traffic signals when crossing the street.,gpt-4o-mini,v2_structured,20251205_160208,train
4049,감정표현,기술 설명체,조건문,화가 나면 쉽게 짜증을 낼 수 있어요.,You might easily get annoyed when you are angry.,gpt-4o-mini,v2_structured,20251205_160208,train
5119,스포츠,조언/상담 스타일,복문,스포츠는 친구들과 함께 즐기면 더 재미있어요.,Playing sports with friends makes it much more enjoyable.,gpt-4o-mini,v2_structured,20251205_160208,train
1397,건강,고객센터 안내 스타일,비교문,물과 탄산음료는 목을 축이는 방식이 다릅니다.,Water and soda quench thirst in different ways.,gpt-4o-mini,v2_structured,20251205_160208,train
3195,교육,감정 표현 스타일,원인·결과문,이해하지 못한 부분이 있으면 꼭 질문하세요.,Make sure to ask questions if there's something you don't understand.,gpt-4o-mini,v2_structured,20251205_160208,train
4831,스포츠,문어체(보고서 스타일),비교문,축구는 팀 스포츠로 매우 인기가 높다.,Soccer is a team sport that enjoys immense popularity.,gpt-4o-mini,v2_structured,20251205_160208,train
2589,업무,뉴스 기사체,비교문,상사는 직원의 의견을 더욱 반영해야 합니다.,Managers should incorporate employees' opinions more.,gpt-4o-mini,v2_structured,20251205_160208,train
1043,건강,문어체(보고서 스타일),비교문,정기적인 건강 검진은 조기 발견에 기여한다.,Regular health check-ups contribute to early detection.,gpt-4o-mini,v2_structured,20251205_160208,train
2639,업무,기술 설명체,조건문,업무 마감일을 지키지 못하면 신뢰를 잃게 된다.,"If you miss a deadline, you risk losing trust.",gpt-4o-mini,v2_structured,20251205_160208,train
4076,감정표현,기술 설명체,원인·결과문,자신감은 경험을 통해 쌓인다.,Confidence builds through experience.,gpt-4o-mini,v2_structured,20251205_160208,train
258,여행,기술 설명체,조건문,여행을 가고 싶다면 미리 계획을 세우는 것이 좋다.,"If you want to travel, it is advisable to make plans in advance.",gpt-4o-mini,v2_structured,20251205_160208,train
6504,고객센터,감정 표현 스타일,원인·결과문,처음에 접수한 요청이 누락된 것 같아서 걱정이에요.,I'm worried that my initial request seems to have been overlooked.,gpt-4o-mini,v2_structured,20251205_160208,train
8143,IT/AI,문어체(보고서 스타일),복문,머신러닝 기술은 다양한 분야에서 활용되고 있습니다.,Machine learning technologies are being utilized across various fields.,gpt-4o-mini,v2_structured,20251205_160208,train
4696,경제/금융,고객센터 안내 스타일,복문,고객님의 투자 성향을 분석해 보겠습니다.,We will analyze your investment preferences.,gpt-4o-mini,v2_structured,20251205_160208,train
2090,기술,뉴스 기사체,복문,스마트폰의 배터리 수명이 점점 줄어드는 문제를 해결해야 한다.,We need to address the issue of decreasing battery life in smartphones.,gpt-4o-mini,v2_structured,20251205_160208,train
6875,문화/예술,기술 설명체,단문,미술은 인간의 창의력을 표현하는 중요한 수단입니다.,Art is an important means of expressing human creativity.,gpt-4o-mini,v2_structured,20251205_160208,train
504,일상생활,대화체,조건문,너가 피곤하면 오늘은 일찍 자는 게 좋을 거야.,"If you're tired, it would be a good idea to go to bed early tonight.",gpt-4o-mini,v2_structured,20251205_160208,train
1346,건강,조언/상담 스타일,원인·결과문,충분한 수면을 취하지 않으면 집중력이 떨어질 수 있어.,Lack of sufficient sleep can lead to decreased concentration.,gpt-4o-mini,v2_structured,20251205_160208,train
4724,경제/금융,고객센터 안내 스타일,원인·결과문,금리가 낮으면 대출 수요가 증가할 수 있습니다.,A decrease in interest rates can lead to an increase in loan demand.,gpt-4o-mini,v2_structured,20251205_160208,train
4443,경제/금융,SNS 스타일,명령/요청문,경제 뉴스 자주 체크해!,Make sure to check the economic news frequently!,gpt-4o-mini,v2_structured,20251205_160208,train
7494,쇼핑,조언/상담 스타일,조건문,"이 제품이 필요하다면, 지금 구매하는 게 좋을 거야.","If you need this product, it’s better to buy it now.",gpt-4o-mini,v2_structured,20251205_160208,train
7812,직장 관계,뉴스 기사체,원인·결과문,상사가 직원의 노력을 인정하지 않으면 불만이 쌓인다.,"If a manager does not acknowledge employee efforts, dissatisfaction builds up.",gpt-4o-mini,v2_structured,20251205_160208,train
